event pre_time(s) post_time(s) val
rssi -4168966556 -4166333290 10861
rssi -4166331109 -4163712786 10861
rssi -4163710609 -4161083698 10823
rssi -4161081545 -4158452272 10823
rssi -4158450107 -4155834448 10823
rssi -4155832206 -4153199899 10828
rssi -4153197445 -4150569377 10828
rssi -4150567232 -4147945456 10828
rssi -4147943071 -4145314135 10916
rssi -4145311990 -4142684263 10916
rssi -4142682078 -4140063281 10916
rssi -4140060988 -4137431695 10850
rssi -4137429261 -4134852082 10850
rssi -4134850078 -4132242219 10850
rssi -4132239825 -4129569260 10828
rssi -4129567893 -4126916003 10828
rssi -4126913850 -4124289118 10883
rssi -4124286941 -4121661399 10883
rssi -4121658953 -4119036767 10883
rssi -4119034425 -4116409114 10878
rssi -4116406941 -4113778121 10878
rssi -4113775775 -4111145492 10878
rssi -4111143115 -4108522081 10872
rssi -4108519936 -4105874217 10872
rssi -4105871666 -4103239519 10872
rssi -4103236457 -4100618253 10894
rssi -4100615852 -4097984177 10894
rssi -4097981621 -4095357744 10894
rssi -4095355198 -4092733907 10950
rssi -4092731506 -4090098528 10950
rssi -4090095886 -4087468336 10950
rssi -4087465439 -4084845701 10994
rssi -4084843306 -4082209144 10994
rssi -4082206624 -4079542985 10994
rssi -4079540642 -4076961779 10950
rssi -4076958483 -4074305353 10950
rssi -4074302752 -4071709335 10950
rssi -4071706970 -4069078364 10883
rssi -4069075490 -4066448195 10883
rssi -4066445870 -4063825942 10883
rssi -4063823581 -4061192476 10861
rssi -4061189884 -4058563118 10861
rssi -4058560797 -4055942491 10861
rssi -4055940054 -4053312242 10845
rssi -4053309912 -4050679484 10845
rssi -4050677177 -4048059486 10845
rssi -4048057147 -4045427869 10807
rssi -4045425534 -4042794715 10807
rssi -4042792403 -4040174966 10807
rssi -4040172596 -4037545995 10834
rssi -4037543656 -4034910093 10834
rssi -4034907794 -4032289047 10828
rssi -4032286655 -4029661359 10828
rssi -4029658958 -4027026548 10828
rssi -4027024173 -4024455333 10867
rssi -4024453017 -4021772812 10867
rssi -4021770477 -4019193813 10867
rssi -4019190766 -4016521272 10807
rssi -4016518902 -4013886980 10807
rssi -4013884504 -4011253711 10807
rssi -4011251170 -4008635394 10812
rssi -4008632838 -4006007399 10812
rssi -4006004854 -4003370039 10812
rssi -4003367483 -4000747277 10839
rssi -4000744451 -3998113369 10839
rssi -3998110568 -3995457363 10839
rssi -3995455047 -3992869019 10872
rssi -3992866671 -3990232442 10872
rssi -3990229920 -3987587930 10872
rssi -3987585289 -3984982096 10828
rssi -3984979757 -3982349729 10828
rssi -3982347377 -3979728187 10828
rssi -3979725835 -3977098648 10763
rssi -3977096163 -3974464722 10763
rssi -3974462249 -3971841113 10763
rssi -3971838596 -3969209882 10692
rssi -3969207547 -3966577256 10692
rssi -3966574921 -3963960142 10692
rssi -3963957794 -3961329561 10741
rssi -3961327106 -3958696592 10741
rssi -3958694249 -3956075139 10741
rssi -3956072756 -3953502107 10801
rssi -3953499568 -3950817323 10801
rssi -3950814490 -3948195229 10768
rssi -3948192765 -3945579090 10768
rssi -3945576542 -3942933265 10768
rssi -3942930828 -3940313589 10796
rssi -3940311157 -3937681209 10796
rssi -3937678848 -3935046992 10796
rssi -3935044618 -3932425611 10818
rssi -3932423178 -3929793172 10818
rssi -3929790816 -3927157611 10818
rssi -3927155241 -3924538660 10911
rssi -3924536317 -3921934514 10911
rssi -3921932291 -3919301661 10911
rssi -3919299649 -3916684021 10966
rssi -3916681991 -3914048872 10966
rssi -3914046674 -3911423990 10966
rssi -3911421836 -3908795106 11011
rssi -3908793061 -3906155717 11011
rssi -3906153815 -3903499464 11011
rssi -3903497448 -3900905654 10916
rssi -3900903617 -3898242553 10916
rssi -3898240486 -3895775020 10916
