time	Pitch	Yaw	Roll
1.464	-0.0002204997547	0.0005204856239	0.0004357349421
1.468	-0.000317273077	0.0005536851584	0.0003836252926
1.472	-0.0003629834534	0.0006089448816	0.000407794594
1.476	-0.0003729303573	0.000717824679	0.0004897029534
1.48	-0.0003981122463	0.0007674085788	0.0004957056675
1.484	-0.0003774868322	0.0008624012207	0.0005883217598
1.488	-0.0003479288401	0.0008608543724	0.0005943124654
1.492	-0.0003096873481	0.0008148989698	0.0005394967696
1.496	-0.0003616972879	0.0008148764745	0.0004681718739
1.5	-0.0002800396182	0.0007844965636	0.0005016838224
1.504	-0.000299244403	0.0007911236497	0.0005059277044
1.508	-0.000306589989	0.0008069245343	0.0005063433499
1.512	-0.0003566727434	0.001034829899	0.0007009278244
1.516	-0.0002902757169	0.001013477875	0.0007112360158
1.52	-0.0002504769258	0.0009522944633	0.0006508153762
1.524	-0.000253552967	0.0008329013079	0.0005076208428
1.528	-0.0002695839876	0.0007833365941	0.0004432490809
1.532	-0.0002956572819	0.0008191610297	0.0004437681963
1.536	-0.0003225553835	0.0008941768655	0.0004948836706
1.54	-0.0003087719811	0.00090501172	0.0005106931273
1.544	-0.0003315528416	0.0009895440294	0.0005754881742
1.548	-0.0003784748514	0.0008968754523	0.0004263216504
1.552	-0.0003528726782	0.0008384695313	0.0003662645125
1.556	-0.0003242846279	0.0008019947622	0.0003649848299
1.56	-0.0003189425325	0.0007599611528	0.0003159097974
1.564	-0.0003373738062	0.0008494266699	0.0003746168382
1.568	-0.0003141302932	0.0008480656955	0.0003883397903
1.572	-0.000310331293	0.0008917408556	0.0004273931754
1.576	-0.0001848032315	0.0007773330551	0.0003960897262
1.58	-0.0002715291044	0.0008067683939	0.0003318136782
1.584	-0.0002156484629	0.0007443656638	0.0002944407517
1.588	-0.0001467423351	0.0005398579809	0.0001479000383
1.592	-0.0001628161343	0.0005848327477	0.0001965800206
1.596	-0.0001666995944	0.0006022575349	0.0002047234631
1.6	-0.0001533632111	0.0006191101574	0.0002527150034
1.604	-0.0001193732652	0.0005710055425	0.0002181834001
1.608	-0.0001566276095	0.0006752731601	0.0003162792228
1.612	-0.0002651697331	0.0007681137193	0.0002953012944
1.616	-0.0002327506363	0.0007031565844	0.0002409739373
1.62	-0.0001383401048	0.0006318815396	0.000244841203
1.624	-0.0001930078167	0.0007958780546	0.0003640877394
1.628	-0.0002288342084	0.0008011664621	0.0003583621157
1.632	-0.0002399227935	0.0008495218291	0.0003776169961
1.636	-0.0001697773459	0.0007719871587	0.0003892320464
1.64	-0.0001045279746	0.0006799276739	0.0003507857593
1.644	3.67E-06	0.0005384541999	0.0002920487591
1.648	1.99E-06	0.0005015207416	0.0002599740522
1.652	-2.11E-05	0.0005064813134	0.0002424871737
1.656	-3.22E-06	0.0005208803328	0.000239010782
1.66	3.53E-06	0.0005189160519	0.0002332228459
1.664	-1.80E-05	0.0005349394851	0.0002421532262
1.668	-4.65E-05	0.0005766242731	0.0002708035306
1.672	-0.0002298891001	0.000607263299	0.0001201364898
1.676	-0.0002076913246	0.0005887359028	0.0001231210658
1.68	-0.0002316240947	0.0006177217364	0.0001382240882
1.684	-0.0003054408554	0.0007513176348	0.0002299416651
1.688	-0.0003302042269	0.0008427586127	0.0003036281298
1.692	-0.0003059111631	0.0007648969767	0.0002057944297
1.696	-0.0002501402137	0.0006692759168	0.0001652163385
1.7	-0.0002455332105	0.0006662348189	0.0001785110227
1.704	-0.0001850018804	0.0005942734261	0.000113946995
1.708	-0.000126939956	0.0005541056661	9.30E-05
1.712	-0.0001277595587	0.000550630138	9.45E-05
1.716	-0.0001235950427	0.0005596990232	0.0001032895806
1.72	-0.000187742531	0.0006081675293	0.0001030548541
1.724	-0.0003284067804	0.0007619790667	0.000183742299
1.728	-0.0003370618534	0.0008012487165	0.0002157415428
1.732	-0.0003445966395	0.0007952352928	0.0002240080226
1.736	-0.0002888357505	0.0007428579406	0.0002225301773
1.74	-0.0002846183907	0.0007523143825	0.0002298518491
1.744	-0.0001657893414	0.000762306755	0.0003206525636
1.748	-0.000154368533	0.0007569698865	0.000344576618
1.752	-0.0001623595912	0.0007793297732	0.0003517850018
1.756	-0.0001706356191	0.000778762564	0.0003359023875
1.76	-0.0001284654647	0.0007079452843	0.0003194378865
1.764	-0.0001289127475	0.0006765643426	0.0002719005618
1.768	-0.0001275648678	0.0006563301021	0.0002657806876
1.772	-0.0001481524604	0.0007189910677	0.0003069532444
1.776	-0.0001906487061	0.0008655744612	0.0004268217765
1.78	-0.000126424718	0.0008233776598	0.000428709536
1.784	-0.0001132901407	0.0007907248068	0.0004024523435
1.788	-7.81E-05	0.0008088629754	0.0004329770163
1.792	-1.73E-05	0.000761652514	0.0004280769858
1.796	-2.61E-05	0.000694975717	0.0003569053143
1.8	-7.14E-05	0.0007514787724	0.0003887753957
1.804	-6.10E-05	0.0007796553298	0.0003897616318
1.808	-0.0001376684184	0.0008391718109	0.0004184099857
1.812	-0.0001075965522	0.0008181325704	0.0004091472636
1.816	-9.16E-05	0.0008298684738	0.0003996755122
1.82	-6.46E-05	0.0008900800725	0.0004609936818
1.824	-1.52E-05	0.0008549219863	0.0004828009684
1.828	-0.0001107670933	0.0007225094957	0.000237107487
1.832	-0.0001326293027	0.0007679886932	0.0002537454394
1.836	-0.0001362149181	0.0008700723521	0.0003365914784
1.84	-0.0001040998641	0.0008472403986	0.0003263396791
1.844	-4.47E-05	0.0008919775234	0.000428325316
1.848	1.15E-05	0.000858808614	0.0004146730439
1.852	3.30E-05	0.0008196890216	0.0003523775929
1.856	2.62E-05	0.0008078693147	0.0003373255333
1.86	3.04E-05	0.0008328472229	0.0003358615307
1.864	4.90E-05	0.0008810736978	0.0003994752693
1.868	5.38E-05	0.0009049455945	0.0004193205662
1.872	6.88E-05	0.0008747444228	0.0003732367726
1.876	1.82E-05	0.000876351962	0.0003338001257
1.88	3.65E-06	0.0008553689809	0.0003015027398
1.884	2.34E-05	0.0008746198763	0.0003085968316
1.888	-1.15E-05	0.0008076027658	0.0002027152958
1.892	-6.20E-07	0.0008463580353	0.0002672735546
1.896	-5.41E-05	0.0009464084392	0.0003195635769
1.9	-3.18E-05	0.0009356798185	0.0003285619856
1.904	4.99E-05	0.0008436440397	0.0002984454131
1.908	6.41E-05	0.0008382172393	0.0002996008028
1.912	7.40E-05	0.000793714653	0.0002733898567
