time	X	Y	Z
3.28515625	-1.58E-06	4.23E-06	-1.97E-06
3.287109375	-1.42E-06	3.98E-06	-2.25E-06
3.2890625	-1.16E-06	3.32E-06	-1.34E-06
3.291015625	-8.79E-07	2.55E-06	-1.42E-06
3.29296875	-6.86E-07	1.65E-06	-1.71E-06
3.294921875	-4.88E-07	7.09E-07	-1.14E-06
3.296875	-2.26E-07	7.46E-08	-1.70E-06
3.298828125	-3.61E-08	-3.34E-07	-2.74E-06
3.30078125	7.81E-08	-6.18E-07	-2.66E-06
3.302734375	1.20E-07	-5.16E-07	-3.26E-06
3.3046875	3.63E-08	-8.60E-08	-4.29E-06
3.306640625	-5.12E-08	4.82E-07	-3.98E-06
3.30859375	-1.53E-07	1.31E-06	-3.97E-06
3.310546875	-3.86E-07	2.24E-06	-4.35E-06
3.3125	-6.23E-07	2.95E-06	-3.26E-06
3.314453125	-7.57E-07	3.54E-06	-2.17E-06
3.31640625	-8.73E-07	3.93E-06	-1.56E-06
3.318359375	-9.88E-07	3.89E-06	3.91E-07
3.3203125	-1.04E-06	3.58E-06	2.11E-06
3.322265625	-1.04E-06	3.11E-06	2.32E-06
3.32421875	-9.20E-07	2.33E-06	2.84E-06
3.326171875	-6.79E-07	1.51E-06	3.01E-06
3.328125	-4.40E-07	8.13E-07	1.85E-06
3.330078125	-1.93E-07	1.68E-08	1.24E-06
3.33203125	1.52E-07	-6.64E-07	8.10E-07
3.333984375	4.92E-07	-9.85E-07	-6.72E-07
3.3359375	7.74E-07	-1.21E-06	-1.39E-06
3.337890625	1.02E-06	-1.25E-06	-1.17E-06
3.33984375	1.08E-06	-8.46E-07	-1.50E-06
3.341796875	1.00E-06	-3.31E-07	-1.12E-06
3.34375	9.65E-07	1.92E-07	1.58E-07
3.345703125	9.33E-07	8.99E-07	6.80E-07
3.34765625	8.33E-07	1.49E-06	1.66E-06
3.349609375	7.43E-07	1.78E-06	3.62E-06
3.3515625	6.65E-07	1.98E-06	4.57E-06
3.353515625	5.83E-07	1.94E-06	5.18E-06
3.35546875	5.59E-07	1.51E-06	6.31E-06
3.357421875	5.60E-07	9.36E-07	6.34E-06
3.359375	4.93E-07	1.09E-07	5.89E-06
3.361328125	4.51E-07	-1.04E-06	6.10E-06
3.36328125	5.06E-07	-2.09E-06	5.48E-06
3.365234375	5.74E-07	-2.93E-06	4.23E-06
3.3671875	6.82E-07	-3.69E-06	3.74E-06
3.369140625	8.87E-07	-4.07E-06	2.93E-06
3.37109375	1.11E-06	-4.01E-06	1.79E-06
3.373046875	1.31E-06	-3.74E-06	1.80E-06
3.375	1.48E-06	-3.12E-06	1.96E-06
3.376953125	1.58E-06	-2.23E-06	1.66E-06
3.37890625	1.63E-06	-1.46E-06	2.20E-06
3.380859375	1.68E-06	-7.47E-07	2.81E-06
3.3828125	1.66E-06	-1.92E-08	2.71E-06
3.384765625	1.59E-06	3.29E-07	3.23E-06
3.38671875	1.61E-06	3.19E-07	3.90E-06
3.388671875	1.67E-06	1.86E-07	3.76E-06
3.390625	1.73E-06	-2.65E-07	3.95E-06
3.392578125	1.90E-06	-9.65E-07	4.19E-06
3.39453125	2.12E-06	-1.52E-06	3.46E-06
3.396484375	2.28E-06	-2.00E-06	2.90E-06
3.3984375	2.40E-06	-2.50E-06	2.51E-06
3.400390625	2.48E-06	-2.77E-06	1.17E-06
3.40234375	2.42E-06	-2.86E-06	-1.02E-07
3.404296875	2.27E-06	-2.83E-06	-8.41E-07
3.40625	2.12E-06	-2.44E-06	-1.95E-06
3.408203125	1.84E-06	-1.80E-06	-2.46E-06
3.41015625	1.53E-06	-1.10E-06	-1.89E-06
3.412109375	1.37E-06	-2.49E-07	-1.63E-06
3.4140625	1.22E-06	6.95E-07	-1.35E-06
3.416015625	9.72E-07	1.39E-06	-1.54E-07
3.41796875	7.11E-07	1.89E-06	9.68E-07
3.419921875	4.28E-07	2.24E-06	1.84E-06
3.421875	1.99E-07	2.25E-06	2.95E-06
3.423828125	2.06E-07	2.04E-06	3.28E-06
3.42578125	3.14E-07	1.72E-06	2.81E-06
3.427734375	3.47E-07	1.10E-06	2.56E-06
3.4296875	4.43E-07	4.08E-07	1.97E-06
3.431640625	5.84E-07	-1.22E-07	8.46E-07
3.43359375	6.36E-07	-6.96E-07	1.37E-07
3.435546875	7.19E-07	-1.20E-06	-7.19E-07
3.4375	8.17E-07	-1.34E-06	-2.13E-06
3.439453125	7.29E-07	-1.29E-06	-3.00E-06
3.44140625	5.89E-07	-1.08E-06	-3.56E-06
3.443359375	5.24E-07	-5.50E-07	-4.24E-06
3.4453125	3.57E-07	6.49E-08	-4.06E-06
3.447265625	1.31E-07	6.15E-07	-3.21E-06
3.44921875	-8.00E-08	1.26E-06	-2.54E-06
3.451171875	-5.13E-07	1.82E-06	-1.54E-06
3.453125	-1.07E-06	2.05E-06	-4.23E-07
3.455078125	-1.39E-06	2.12E-06	-4.95E-09
3.45703125	-1.56E-06	1.97E-06	4.04E-07
3.458984375	-1.67E-06	1.41E-06	9.56E-07
3.4609375	-1.57E-06	6.84E-07	7.36E-07
3.462890625	-1.44E-06	-1.26E-07	2.96E-07
3.46484375	-1.40E-06	-1.12E-06	1.22E-07
3.466796875	-1.23E-06	-1.94E-06	-6.56E-07
3.46875	-9.81E-07	-2.44E-06	-1.67E-06
3.470703125	-8.20E-07	-2.81E-06	-2.25E-06
3.47265625	-6.26E-07	-2.90E-06	-3.14E-06
3.474609375	-4.82E-07	-2.62E-06	-3.89E-06
3.4765625	-5.35E-07	-2.22E-06	-3.64E-06
3.478515625	-5.69E-07	-1.65E-06	-3.34E-06
3.48046875	-5.91E-07	-8.66E-07	-3.07E-06
3.482421875	-8.30E-07	-2.08E-07	-2.14E-06
3.484375	-1.12E-06	2.80E-07	-1.36E-06
3.486328125	-1.36E-06	7.34E-07	-7.52E-07
3.48828125	-1.68E-06	9.66E-07	3.82E-07
3.490234375	-1.93E-06	9.42E-07	1.15E-06
3.4921875	-2.06E-06	7.86E-07	1.08E-06
3.494140625	-2.25E-06	3.47E-07	1.06E-06
3.49609375	-2.43E-06	-2.70E-07	7.62E-07
3.498046875	-2.47E-06	-7.02E-07	-1.94E-07
3.5	-2.59E-06	-1.14E-06	-8.56E-07
3.501953125	-2.69E-06	-1.76E-06	-1.52E-06
3.50390625	-2.51E-06	-2.13E-06	-2.81E-06
3.505859375	-2.27E-06	-2.21E-06	-3.51E-06
3.5078125	-2.14E-06	-2.11E-06	-3.38E-06
3.509765625	-1.98E-06	-1.62E-06	-3.41E-06
3.51171875	-1.85E-06	-8.92E-07	-3.07E-06
3.513671875	-1.74E-06	-1.69E-07	-2.12E-06
3.515625	-1.51E-06	7.02E-07	-1.46E-06
3.517578125	-1.38E-06	1.58E-06	-4.33E-07
3.51953125	-1.44E-06	2.15E-06	1.17E-06
3.521484375	-1.44E-06	2.50E-06	1.91E-06
3.5234375	-1.40E-06	2.66E-06	2.12E-06
3.525390625	-1.41E-06	2.43E-06	2.54E-06
3.52734375	-1.28E-06	2.00E-06	2.14E-06
3.529296875	-1.03E-06	1.51E-06	1.37E-06
3.53125	-7.81E-07	7.63E-07	1.18E-06
3.533203125	-5.23E-07	-1.11E-07	5.46E-07
3.53515625	-3.50E-07	-8.29E-07	-5.33E-07
3.537109375	-3.52E-07	-1.41E-06	-9.88E-07
3.5390625	-3.99E-07	-1.75E-06	-1.68E-06
3.541015625	-4.59E-07	-1.75E-06	-2.87E-06
3.54296875	-6.13E-07	-1.54E-06	-3.07E-06
3.544921875	-8.08E-07	-1.03E-06	-2.79E-06
3.546875	-9.56E-07	-1.98E-07	-2.82E-06
3.548828125	-1.06E-06	6.28E-07	-2.08E-06
3.55078125	-1.13E-06	1.34E-06	-1.14E-06
3.552734375	-1.16E-06	2.05E-06	-8.43E-07
3.5546875	-1.18E-06	2.57E-06	1.67E-07
3.556640625	-1.17E-06	2.73E-06	1.52E-06
3.55859375	-1.04E-06	2.62E-06	1.90E-06
3.560546875	-7.78E-07	2.22E-06	2.29E-06
3.5625	-4.61E-07	1.54E-06	2.69E-06
3.564453125	-7.26E-08	7.78E-07	1.97E-06
3.56640625	3.51E-07	2.77E-08	1.35E-06
3.568359375	7.10E-07	-6.22E-07	1.27E-06
3.5703125	1.05E-06	-9.71E-07	2.87E-07
3.572265625	1.42E-06	-1.02E-06	-7.63E-07
3.57421875	1.78E-06	-8.59E-07	-1.01E-06
3.576171875	2.06E-06	-4.46E-07	-1.57E-06
3.578125	2.24E-06	1.71E-07	-1.78E-06
3.580078125	2.36E-06	8.73E-07	-9.29E-07
3.58203125	2.39E-06	1.68E-06	-5.71E-07
3.583984375	2.34E-06	2.47E-06	-3.78E-07
3.5859375	2.19E-06	3.08E-06	7.96E-07
3.587890625	1.94E-06	3.50E-06	1.60E-06
3.58984375	1.66E-06	3.73E-06	2.03E-06
3.591796875	1.41E-06	3.69E-06	3.26E-06
3.59375	1.17E-06	3.38E-06	3.73E-06
3.595703125	1.02E-06	2.93E-06	3.00E-06
3.59765625	1.01E-06	2.43E-06	2.77E-06
3.599609375	1.06E-06	1.87E-06	2.33E-06
3.6015625	1.15E-06	1.23E-06	1.17E-06
3.603515625	1.30E-06	5.59E-07	8.20E-07
3.60546875	1.48E-06	4.29E-08	5.93E-07
3.607421875	1.66E-06	-2.39E-07	-4.05E-07
3.609375	1.83E-06	-3.16E-07	-7.21E-07
3.611328125	1.91E-06	-2.01E-07	-6.00E-07
3.61328125	1.92E-06	8.43E-08	-1.00E-06
3.615234375	1.92E-06	4.53E-07	-4.98E-07
3.6171875	1.80E-06	8.47E-07	7.47E-07
3.619140625	1.57E-06	1.25E-06	1.11E-06
3.62109375	1.33E-06	1.60E-06	1.64E-06
3.623046875	1.11E-06	1.85E-06	2.60E-06
3.625	9.78E-07	1.93E-06	2.47E-06
3.626953125	9.93E-07	1.76E-06	2.24E-06
3.62890625	1.05E-06	1.33E-06	2.60E-06
3.630859375	1.04E-06	7.65E-07	1.93E-06
3.6328125	9.74E-07	8.01E-08	9.65E-07
3.634765625	8.36E-07	-7.38E-07	8.13E-07
3.63671875	6.23E-07	-1.54E-06	-4.48E-08
3.638671875	4.37E-07	-2.20E-06	-1.38E-06
3.640625	2.78E-07	-2.68E-06	-2.01E-06
3.642578125	1.57E-07	-2.92E-06	-3.07E-06
3.64453125	1.74E-07	-2.88E-06	-4.18E-06
3.646484375	2.89E-07	-2.63E-06	-3.91E-06
3.6484375	4.15E-07	-2.21E-06	-3.50E-06
3.650390625	5.54E-07	-1.61E-06	-3.27E-06
3.65234375	6.82E-07	-9.25E-07	-2.05E-06
3.654296875	7.58E-07	-2.72E-07	-9.55E-07
3.65625	8.05E-07	2.87E-07	-4.89E-07
3.658203125	8.52E-07	6.38E-07	7.02E-07
3.66015625	9.09E-07	6.64E-07	1.66E-06
3.662109375	1.02E-06	3.85E-07	1.38E-06
3.6640625	1.18E-06	-1.46E-07	1.30E-06
3.666015625	1.37E-06	-8.70E-07	1.26E-06
3.66796875	1.54E-06	-1.65E-06	2.77E-07
3.669921875	1.68E-06	-2.40E-06	-3.45E-07
3.671875	1.80E-06	-3.10E-06	-5.93E-07
3.673828125	1.86E-06	-3.68E-06	-1.60E-06
3.67578125	1.79E-06	-4.06E-06	-2.09E-06
3.677734375	1.53E-06	-4.20E-06	-1.71E-06
3.6796875	1.13E-06	-3.99E-06	-1.82E-06
3.681640625	6.63E-07	-3.44E-06	-1.75E-06
3.68359375	1.22E-07	-2.78E-06	-1.02E-06
3.685546875	-4.71E-07	-2.07E-06	-6.90E-07
3.6875	-1.09E-06	-1.33E-06	-2.00E-07
3.689453125	-1.72E-06	-6.96E-07	1.03E-06
3.69140625	-2.24E-06	-2.33E-07	1.75E-06
3.693359375	-2.55E-06	7.60E-08	2.14E-06
3.6953125	-2.75E-06	1.35E-07	2.84E-06
3.697265625	-2.76E-06	-4.04E-08	2.71E-06
3.69921875	-2.56E-06	-3.65E-07	2.01E-06
3.701171875	-2.30E-06	-8.97E-07	2.13E-06
3.703125	-2.03E-06	-1.59E-06	2.34E-06
3.705078125	-1.74E-06	-2.21E-06	2.13E-06
3.70703125	-1.45E-06	-2.66E-06	2.25E-06
3.708984375	-1.10E-06	-2.91E-06	1.88E-06
3.7109375	-6.57E-07	-2.93E-06	7.27E-07
3.712890625	-2.86E-07	-2.69E-06	1.68E-07
3.71484375	-2.38E-08	-2.22E-06	1.65E-07
3.716796875	2.18E-07	-1.50E-06	1.37E-07
3.71875	3.66E-07	-6.28E-07	7.36E-07
3.720703125	3.52E-07	2.35E-07	1.57E-06
3.72265625	2.69E-07	1.11E-06	1.77E-06
3.724609375	1.02E-07	1.95E-06	2.07E-06
3.7265625	-1.63E-07	2.58E-06	2.54E-06
3.728515625	-4.01E-07	2.93E-06	2.48E-06
3.73046875	-6.42E-07	3.01E-06	2.29E-06
3.732421875	-9.55E-07	2.80E-06	2.05E-06
3.734375	-1.29E-06	2.37E-06	1.30E-06
3.736328125	-1.64E-06	1.82E-06	5.28E-07
3.73828125	-1.96E-06	1.19E-06	-6.57E-08
3.740234375	-2.11E-06	6.04E-07	-1.16E-06
3.7421875	-2.09E-06	2.16E-07	-2.58E-06
3.744140625	-1.96E-06	3.44E-08	-3.64E-06
3.74609375	-1.72E-06	5.28E-08	-4.45E-06
3.748046875	-1.44E-06	3.79E-07	-4.81E-06
3.75	-1.23E-06	9.65E-07	-4.32E-06
3.751953125	-1.06E-06	1.64E-06	-3.61E-06
3.75390625	-9.54E-07	2.40E-06	-3.08E-06
3.755859375	-9.21E-07	3.18E-06	-2.32E-06
3.7578125	-9.26E-07	3.76E-06	-1.45E-06
3.759765625	-9.30E-07	4.10E-06	-7.05E-07
3.76171875	-9.13E-07	4.21E-06	3.10E-08
3.763671875	-8.31E-07	3.99E-06	4.14E-07
3.765625	-6.86E-07	3.46E-06	1.48E-07
3.767578125	-5.54E-07	2.83E-06	-2.72E-07
3.76953125	-4.72E-07	2.15E-06	-5.05E-07
3.771484375	-4.31E-07	1.42E-06	-8.12E-07
3.7734375	-4.33E-07	7.63E-07	-1.12E-06
3.775390625	-4.50E-07	1.63E-07	-1.33E-06
3.77734375	-4.62E-07	-3.26E-07	-1.76E-06
3.779296875	-5.41E-07	-5.01E-07	-2.26E-06
3.78125	-7.13E-07	-4.05E-07	-2.48E-06
3.783203125	-8.85E-07	-1.15E-07	-2.58E-06
3.78515625	-9.66E-07	4.80E-07	-2.52E-06
3.787109375	-9.77E-07	1.20E-06	-2.06E-06
3.7890625	-9.89E-07	1.82E-06	-1.49E-06
3.791015625	-1.01E-06	2.40E-06	-1.10E-06
3.79296875	-1.03E-06	2.76E-06	-5.73E-07
3.794921875	-9.90E-07	2.79E-06	-8.48E-08
3.796875	-8.14E-07	2.67E-06	-4.63E-08
3.798828125	-5.42E-07	2.34E-06	-5.06E-08
3.80078125	-2.87E-07	1.60E-06	4.45E-08
3.802734375	-7.75E-08	6.64E-07	-2.84E-08
3.8046875	1.34E-07	-3.18E-07	1.46E-07
3.806640625	3.84E-07	-1.32E-06	5.93E-07
3.80859375	6.78E-07	-2.16E-06	5.70E-07
3.810546875	1.01E-06	-2.74E-06	7.03E-08
3.8125	1.32E-06	-3.13E-06	-4.03E-07
3.814453125	1.52E-06	-3.22E-06	-9.48E-07
3.81640625	1.58E-06	-2.98E-06	-1.43E-06
3.818359375	1.48E-06	-2.61E-06	-1.27E-06
3.8203125	1.27E-06	-2.09E-06	-9.76E-07
3.822265625	1.04E-06	-1.35E-06	-9.97E-07
3.82421875	8.37E-07	-6.63E-07	-6.54E-07
3.826171875	5.88E-07	-8.42E-08	-8.85E-08
3.828125	3.22E-07	3.64E-07	2.81E-07
3.830078125	1.73E-07	4.28E-07	9.51E-07
3.83203125	1.93E-07	1.61E-07	1.55E-06
3.833984375	3.33E-07	-2.75E-07	1.55E-06
3.8359375	5.06E-07	-9.52E-07	1.65E-06
3.837890625	6.29E-07	-1.71E-06	1.78E-06
3.83984375	7.73E-07	-2.36E-06	1.22E-06
3.841796875	1.06E-06	-3.04E-06	4.88E-07
3.84375	1.42E-06	-3.65E-06	-1.27E-07
3.845703125	1.78E-06	-3.94E-06	-1.15E-06
3.84765625	2.13E-06	-3.99E-06	-1.81E-06
3.849609375	2.40E-06	-3.79E-06	-1.58E-06
3.8515625	2.55E-06	-3.23E-06	-1.36E-06
3.853515625	2.66E-06	-2.49E-06	-9.63E-07
3.85546875	2.75E-06	-1.66E-06	7.37E-08
3.857421875	2.70E-06	-6.77E-07	9.02E-07
3.859375	2.54E-06	1.92E-07	1.62E-06
3.861328125	2.34E-06	7.73E-07	2.93E-06
3.86328125	2.08E-06	1.13E-06	3.81E-06
3.865234375	1.86E-06	1.19E-06	3.88E-06
3.8671875	1.74E-06	1.00E-06	4.03E-06
3.869140625	1.62E-06	7.22E-07	3.70E-06
3.87109375	1.44E-06	2.31E-07	2.79E-06
3.873046875	1.24E-06	-5.62E-07	2.53E-06
3.875	9.32E-07	-1.37E-06	2.42E-06
3.876953125	6.43E-07	-2.05E-06	1.75E-06
3.87890625	5.55E-07	-2.57E-06	1.24E-06
3.880859375	5.91E-07	-2.76E-06	7.05E-07
3.8828125	6.25E-07	-2.66E-06	-1.76E-07
3.884765625	6.94E-07	-2.29E-06	-4.11E-07
3.88671875	7.92E-07	-1.55E-06	-8.63E-08
3.888671875	8.74E-07	-6.25E-07	-1.17E-07
3.890625	9.75E-07	2.05E-07	5.91E-08
3.892578125	1.07E-06	1.03E-06	5.87E-07
3.89453125	1.11E-06	1.77E-06	6.41E-07
3.896484375	1.13E-06	2.27E-06	8.22E-07
3.8984375	1.19E-06	2.59E-06	1.48E-06
3.900390625	1.18E-06	2.63E-06	1.62E-06
3.90234375	1.15E-06	2.23E-06	1.63E-06
3.904296875	1.12E-06	1.65E-06	2.16E-06
3.90625	9.53E-07	1.10E-06	2.34E-06
3.908203125	6.86E-07	4.99E-07	2.26E-06
3.91015625	4.75E-07	-2.34E-08	2.45E-06
3.912109375	2.95E-07	-3.51E-07	1.78E-06
3.9140625	1.39E-07	-5.50E-07	4.05E-07
3.916015625	-3.50E-09	-4.76E-07	-2.86E-07
3.91796875	-3.05E-07	-1.24E-07	-8.89E-07
3.919921875	-7.49E-07	2.31E-07	-1.60E-06
3.921875	-1.17E-06	7.18E-07	-1.42E-06
3.923828125	-1.60E-06	1.49E-06	-1.09E-06
3.92578125	-2.08E-06	2.19E-06	-1.06E-06
3.927734375	-2.48E-06	2.70E-06	-2.68E-07
3.9296875	-2.82E-06	3.16E-06	7.60E-07
3.931640625	-3.17E-06	3.34E-06	1.30E-06
3.93359375	-3.42E-06	3.14E-06	2.08E-06
3.935546875	-3.53E-06	2.79E-06	2.63E-06
3.9375	-3.59E-06	2.32E-06	2.34E-06
3.939453125	-3.59E-06	1.68E-06	2.29E-06
3.94140625	-3.49E-06	1.03E-06	2.31E-06
3.943359375	-3.33E-06	3.52E-07	1.39E-06
3.9453125	-3.08E-06	-3.62E-07	5.61E-07
3.947265625	-2.78E-06	-8.71E-07	5.18E-08
3.94921875	-2.58E-06	-1.15E-06	-1.07E-06
3.951171875	-2.43E-06	-1.26E-06	-1.78E-06
3.953125	-2.28E-06	-9.99E-07	-1.60E-06
3.955078125	-2.27E-06	-4.23E-07	-1.57E-06
3.95703125	-2.39E-06	1.86E-07	-1.12E-06
3.958984375	-2.51E-06	9.42E-07	1.21E-07
3.9609375	-2.71E-06	1.80E-06	8.00E-07
3.962890625	-2.98E-06	2.35E-06	1.17E-06
3.96484375	-3.22E-06	2.64E-06	1.97E-06
3.966796875	-3.44E-06	2.80E-06	2.19E-06
3.96875	-3.60E-06	2.60E-06	2.04E-06
3.970703125	-3.62E-06	2.07E-06	2.34E-06
3.97265625	-3.54E-06	1.42E-06	2.08E-06
3.974609375	-3.42E-06	5.01E-07	1.40E-06
3.9765625	-3.15E-06	-4.95E-07	1.27E-06
3.978515625	-2.76E-06	-1.17E-06	6.88E-07
3.98046875	-2.33E-06	-1.68E-06	-5.40E-07
3.982421875	-1.78E-06	-2.01E-06	-1.30E-06
3.984375	-1.17E-06	-1.84E-06	-2.09E-06
3.986328125	-6.84E-07	-1.42E-06	-3.07E-06
3.98828125	-3.03E-07	-9.20E-07	-3.06E-06
3.990234375	-1.45E-08	-6.06E-08	-2.87E-06
3.9921875	1.79E-07	8.86E-07	-3.27E-06
3.994140625	3.64E-07	1.55E-06	-3.05E-06
3.99609375	5.16E-07	2.12E-06	-2.55E-06
3.998046875	6.01E-07	2.48E-06	-2.54E-06
4	7.17E-07	2.34E-06	-1.88E-06
4.001953125	8.75E-07	1.93E-06	-9.42E-07
4.00390625	1.01E-06	1.30E-06	-7.98E-07
4.005859375	1.11E-06	3.19E-07	-3.68E-07
4.0078125	1.14E-06	-5.83E-07	2.56E-07
4.009765625	1.08E-06	-1.28E-06	-1.72E-07
4.01171875	9.89E-07	-2.09E-06	-8.00E-07
4.013671875	9.85E-07	-2.69E-06	-1.37E-06
4.015625	1.04E-06	-2.84E-06	-2.76E-06
4.017578125	1.08E-06	-2.89E-06	-3.79E-06
4.01953125	1.11E-06	-2.76E-06	-3.90E-06
4.021484375	1.10E-06	-2.24E-06	-4.29E-06
4.0234375	1.12E-06	-1.68E-06	-4.33E-06
4.025390625	1.23E-06	-1.09E-06	-3.48E-06
4.02734375	1.40E-06	-3.68E-07	-3.05E-06
4.029296875	1.57E-06	7.60E-08	-2.56E-06
4.03125	1.77E-06	1.71E-07	-1.08E-06
4.033203125	1.98E-06	2.09E-07	4.35E-08
4.03515625	2.16E-06	-5.22E-08	7.02E-07
4.037109375	2.34E-06	-6.08E-07	1.71E-06
4.0390625	2.57E-06	-1.02E-06	1.97E-06
4.041015625	2.85E-06	-1.58E-06	1.58E-06
4.04296875	3.09E-06	-2.56E-06	1.73E-06
4.044921875	3.29E-06	-3.41E-06	1.36E-06
4.046875	3.57E-06	-4.03E-06	2.28E-07
4.048828125	3.81E-06	-4.62E-06	-3.56E-07
4.05078125	3.87E-06	-4.84E-06	-1.06E-06
4.052734375	3.82E-06	-4.69E-06	-2.04E-06
4.0546875	3.62E-06	-4.44E-06	-1.92E-06
4.056640625	3.26E-06	-3.82E-06	-1.48E-06
4.05859375	2.88E-06	-2.95E-06	-1.40E-06
4.060546875	2.42E-06	-2.22E-06	-5.14E-07
4.0625	1.83E-06	-1.43E-06	6.11E-07
4.064453125	1.28E-06	-6.52E-07	9.45E-07
4.06640625	8.34E-07	-3.28E-07	1.54E-06
4.068359375	5.03E-07	-2.47E-07	2.24E-06
4.0703125	3.28E-07	-2.46E-07	1.92E-06
4.072265625	2.58E-07	-6.40E-07	1.57E-06
4.07421875	1.77E-07	-1.28E-06	1.45E-06
4.076171875	1.40E-07	-1.94E-06	5.94E-07
4.078125	2.06E-07	-2.74E-06	8.10E-09
4.080078125	3.13E-07	-3.41E-06	-2.07E-07
4.08203125	5.42E-07	-3.67E-06	-1.45E-06
4.083984375	9.02E-07	-3.68E-06	-2.67E-06
4.0859375	1.19E-06	-3.38E-06	-3.13E-06
4.087890625	1.41E-06	-2.62E-06	-3.96E-06
4.08984375	1.63E-06	-1.70E-06	-4.34E-06
4.091796875	1.71E-06	-6.94E-07	-3.60E-06
4.09375	1.71E-06	5.34E-07	-3.20E-06
4.095703125	1.70E-06	1.67E-06	-2.93E-06
4.09765625	1.53E-06	2.50E-06	-1.91E-06
4.099609375	1.23E-06	3.11E-06	-1.08E-06
4.1015625	9.11E-07	3.38E-06	-2.16E-07
4.103515625	5.21E-07	3.32E-06	1.39E-06
4.10546875	1.05E-07	3.15E-06	2.35E-06
4.107421875	-1.96E-07	2.88E-06	2.47E-06
4.109375	-4.90E-07	2.50E-06	2.95E-06
4.111328125	-7.78E-07	2.23E-06	2.95E-06
4.11328125	-8.63E-07	2.07E-06	2.15E-06
4.115234375	-8.02E-07	1.98E-06	1.74E-06
4.1171875	-7.32E-07	2.05E-06	1.04E-06
4.119140625	-5.94E-07	2.28E-06	-3.60E-07
4.12109375	-4.87E-07	2.60E-06	-1.02E-06
4.123046875	-4.90E-07	3.10E-06	-1.27E-06
4.125	-4.38E-07	3.78E-06	-1.84E-06
4.126953125	-4.01E-07	4.50E-06	-1.55E-06
4.12890625	-4.85E-07	5.10E-06	-7.74E-07
4.130859375	-5.34E-07	5.56E-06	-4.77E-07
4.1328125	-6.24E-07	5.82E-06	5.11E-07
4.134765625	-8.53E-07	5.87E-06	1.91E-06
4.13671875	-9.26E-07	5.72E-06	2.38E-06
4.138671875	-8.20E-07	5.45E-06	2.87E-06
4.140625	-7.57E-07	5.01E-06	3.47E-06
4.142578125	-6.45E-07	4.37E-06	3.03E-06
4.14453125	-5.37E-07	3.60E-06	2.47E-06
4.146484375	-6.08E-07	2.80E-06	2.17E-06
4.1484375	-6.54E-07	2.08E-06	1.03E-06
4.150390625	-5.99E-07	1.53E-06	-2.57E-07
4.15234375	-6.64E-07	1.19E-06	-9.78E-07
4.154296875	-7.34E-07	1.06E-06	-2.07E-06
4.15625	-7.72E-07	1.17E-06	-3.01E-06
4.158203125	-1.01E-06	1.51E-06	-2.75E-06
4.16015625	-1.23E-06	1.96E-06	-2.27E-06
4.162109375	-1.22E-06	2.48E-06	-1.76E-06
4.1640625	-1.26E-06	3.01E-06	-5.78E-07
4.166015625	-1.29E-06	3.33E-06	2.45E-07
4.16796875	-1.17E-06	3.41E-06	7.29E-07
4.169921875	-1.09E-06	3.26E-06	1.91E-06
4.171875	-1.01E-06	2.80E-06	2.76E-06
4.173828125	-7.40E-07	2.10E-06	2.87E-06
4.17578125	-5.12E-07	1.30E-06	3.32E-06
4.177734375	-3.75E-07	3.34E-07	3.40E-06
4.1796875	-7.55E-08	-7.02E-07	2.61E-06
4.181640625	2.33E-07	-1.56E-06	1.99E-06
4.18359375	4.92E-07	-2.31E-06	1.18E-06
4.185546875	9.69E-07	-2.88E-06	-1.50E-07
4.1875	1.40E-06	-3.03E-06	-8.42E-07
4.189453125	1.49E-06	-2.96E-06	-9.45E-07
4.19140625	1.49E-06	-2.75E-06	-1.04E-06
4.193359375	1.39E-06	-2.22E-06	-4.60E-07
4.1953125	1.11E-06	-1.62E-06	5.56E-07
4.197265625	9.15E-07	-1.16E-06	1.22E-06
4.19921875	6.75E-07	-7.63E-07	2.18E-06
4.201171875	1.88E-07	-6.19E-07	3.57E-06
4.203125	-2.17E-07	-8.33E-07	4.48E-06
4.205078125	-4.27E-07	-1.13E-06	5.21E-06
4.20703125	-6.30E-07	-1.62E-06	5.85E-06
4.208984375	-6.68E-07	-2.39E-06	5.54E-06
4.2109375	-5.66E-07	-3.05E-06	4.93E-06
4.212890625	-5.93E-07	-3.65E-06	4.58E-06
4.21484375	-5.26E-07	-4.34E-06	3.64E-06
4.216796875	-2.98E-07	-4.78E-06	2.44E-06
4.21875	-2.22E-07	-4.95E-06	1.63E-06
4.220703125	-1.01E-07	-5.04E-06	6.20E-07
4.22265625	1.68E-07	-4.74E-06	-3.11E-07
4.224609375	2.10E-07	-4.12E-06	-4.61E-07
4.2265625	1.77E-07	-3.54E-06	-4.91E-07
4.228515625	2.72E-07	-2.79E-06	-5.30E-07
4.23046875	2.02E-07	-1.94E-06	7.63E-08
4.232421875	7.98E-08	-1.40E-06	8.41E-07
4.234375	1.20E-07	-9.41E-07	1.35E-06
4.236328125	3.21E-08	-4.65E-07	2.14E-06
4.23828125	-1.45E-07	-3.04E-07	2.79E-06
4.240234375	-1.34E-07	-3.06E-07	2.77E-06
4.2421875	-2.04E-07	-3.51E-07	2.71E-06
4.244140625	-4.56E-07	-7.94E-07	2.54E-06
4.24609375	-6.35E-07	-1.42E-06	1.75E-06
4.248046875	-8.95E-07	-1.85E-06	8.79E-07
