time	P	Y	R
112.824			
112.828			
112.832			
112.836			
112.84			
112.844			
112.848			
112.852			
112.856			
112.86			
112.864			
112.868			
112.872			
112.876			
112.88			
112.884			
112.888			
112.892			
112.896			
112.9			
112.904			
112.908			
112.912			
112.916			
112.92			
112.924			
112.928			
112.932			
112.936			
112.94			
112.944			
112.948			
112.952			
112.956			
112.96			
112.964			
112.968			
112.972			
112.976			
112.98			
112.984			
112.988			
112.992			
112.996			
113			
113.004			
113.008			
113.012			
113.016			
113.02			
113.024			
113.028			
113.032			
113.036			
113.04			
113.044			
113.048			
113.052			
113.056			
113.06			
113.064			
113.068			
113.072			
113.076			
113.08			
113.084			
113.088			
113.092			
113.096			
113.1			
113.104			
113.108			
113.112			
113.116			
113.12			
113.124			
113.128			
113.132			
113.136			
113.14			
113.144			
113.148			
113.152			
113.156			
113.16			
113.164			
113.168			
113.172			
113.176			
113.18			
113.184			
113.188			
113.192			
113.196			
113.2			
113.204			
113.208			
113.212			
113.216			
113.22			
113.224			
113.228			
113.232			
113.236			
113.24			
113.244			
113.248			
113.252			
113.256			
113.26			
113.264			
113.268			
113.272			
113.276			
113.28			
113.284			
113.288			
113.292			
113.296			
113.3			
113.304			
113.308			
113.312			
113.316			
113.32			
113.324			
113.328			
113.332			
113.336			
113.34			
113.344			
113.348			
113.352			
113.356			
113.36			
113.364			
113.368			
113.372			
113.376			
113.38			
113.384			
113.388			
113.392			
113.396			
113.4			
113.404			
113.408			
113.412			
113.416			
113.42			
113.424			
113.428			
113.432			
113.436			
113.44			
113.444			
113.448			
113.452			
113.456			
113.46			
113.464			
113.468			
113.472			
113.476			
113.48			
113.484			
113.488			
113.492			
113.496			
113.5			
113.504			
113.508			
113.512			
113.516			
113.52			
113.524			
113.528			
113.532			
113.536			
113.54			
113.544			
113.548			
113.552			
113.556			
113.56			
113.564			
113.568			
113.572			
113.576			
113.58			
113.584			
113.588			
113.592			
113.596			
113.6			
113.604			
113.608			
113.612			
113.616			
113.62			
113.624			
113.628			
113.632			
113.636			
113.64			
113.644			
113.648			
113.652			
113.656			
113.66			
113.664			
113.668			
113.672			
113.676			
113.68			
113.684			
113.688			
113.692			
113.696			
113.7			
113.704			
113.708			
113.712			
113.716			
113.72			
113.724			
113.728			
113.732			
113.736			
113.74			
113.744			
113.748			
113.752			
113.756			
113.76			
113.764			
113.768			
113.772			
113.776			
113.78			
113.784			
113.788			
113.792			
113.796			
113.8			
113.804			
113.808			
113.812			
113.816			
113.82			
113.824			
113.828			
113.832			
113.836			
113.84			
113.844			
113.848			
113.852			
113.856			
113.86			
113.864			
113.868			
113.872			
113.876			
113.88			
113.884			
113.888			
113.892			
113.896			
113.9			
113.904			
113.908			
113.912			
113.916			
113.92			
113.924			
113.928			
113.932			
113.936			
113.94			
113.944			
113.948			
113.952			
113.956			
113.96			
113.964			
113.968			
113.972			
113.976			
113.98			
113.984			
113.988			
113.992			
113.996			
114			
114.004			
114.008			
114.012			
114.016			
114.02			
114.024			
114.028			
114.032			
114.036			
114.04			
114.044			
114.048			
114.052			
114.056			
114.06			
114.064			
114.068			
114.072			
114.076			
114.08			
114.084			
114.088			
114.092			
114.096			
114.1			
114.104			
114.108			
114.112			
114.116			
114.12			
114.124			
114.128			
114.132			
114.136			
114.14			
114.144			
114.148			
114.152			
114.156			
114.16			
114.164			
114.168			
114.172			
114.176			
114.18			
114.184			
114.188			
114.192			
114.196			
114.2			
114.204			
114.208			
114.212			
114.216			
114.22			
114.224			
114.228			
114.232			
114.236			
114.24			
114.244			
114.248			
114.252			
114.256			
114.26			
114.264			
114.268			
114.272			
114.276			
114.28			
114.284			
114.288			
114.292			
114.296			
114.3			
114.304			
114.308			
114.312			
114.316			
114.32			
114.324			
114.328			
114.332			
114.336			
114.34			
114.344			
114.348			
114.352			
114.356			
114.36			
114.364			
114.368			
114.372			
114.376			
114.38			
114.384			
114.388			
114.392			
114.396			
114.4			
114.404			
114.408			
114.412			
114.416			
114.42			
114.424			
114.428			
114.432			
114.436			
114.44			
114.444			
114.448			
114.452			
114.456			
114.46			
114.464			
114.468			
114.472			
114.476			
114.48			
114.484			
114.488			
114.492			
114.496			
114.5			
114.504			
114.508			
114.512			
114.516			
114.52			
114.524			
114.528			
114.532			
114.536			
114.54			
114.544			
114.548			
114.552			
114.556			
114.56			
114.564			
114.568			
114.572			
114.576			
114.58			
114.584			
114.588			
114.592			
114.596			
114.6			
114.604			
114.608			
114.612			
114.616			
114.62			
114.624			
114.628			
114.632			
114.636			
114.64			
114.644			
114.648			
114.652			
114.656			
114.66			
114.664			
114.668			
114.672			
114.676			
114.68			
114.684			
114.688			
114.692			
114.696			
114.7			
114.704			
114.708			
114.712			
114.716			
114.72			
114.724			
114.728			
114.732			
114.736			
114.74			
114.744			
114.748			
114.752			
114.756			
114.76			
114.764			
114.768			
114.772			
114.776			
114.78			
114.784			
114.788			
114.792			
114.796			
114.8			
114.804			
114.808			
114.812			
114.816			
114.82			
114.824			
114.828			
114.832			
114.836			
114.84			
114.844			
114.848			
114.852			
114.856			
114.86			
114.864			
114.868			
114.872			
114.876			
114.88			
114.884			
114.888			
114.892			
114.896			
114.9			
114.904			
114.908			
114.912			
114.916			
114.92			
114.924			
114.928			
114.932			
114.936			
114.94			
114.944			
114.948			
114.952			
114.956			
114.96			
114.964			
114.968			
114.972			
114.976			
114.98			
114.984			
114.988			
114.992			
114.996			
115			
115.004			
115.008			
115.012			
115.016			
115.02			
115.024			
115.028			
115.032			
115.036			
115.04			
115.044			
115.048			
115.052			
115.056			
115.06			
115.064			
115.068			
115.072			
115.076			
115.08			
115.084			
115.088			
115.092			
115.096			
115.1			
115.104			
115.108			
115.112			
115.116			
115.12			
115.124			
115.128			
115.132			
115.136			
115.14			
115.144			
115.148			
115.152			
115.156			
115.16			
115.164			
115.168			
115.172			
115.176			
115.18			
115.184			
115.188			
115.192			
115.196			
115.2			
115.204			
115.208			
115.212			
115.216			
115.22			
115.224			
115.228			
115.232			
115.236			
115.24			
115.244			
115.248			
115.252			
115.256			
115.26			
115.264			
115.268			
115.272			
115.276			
115.28			
115.284			
115.288			
115.292			
115.296			
115.3			
115.304			
115.308			
115.312			
115.316			
115.32			
115.324			
115.328			
115.332			
115.336			
115.34			
115.344			
115.348			
115.352			
115.356			
115.36			
115.364			
115.368			
115.372			
115.376			
115.38			
115.384			
115.388			
115.392			
115.396			
115.4			
115.404			
115.408			
115.412			
115.416			
115.42			
115.424			
115.428			
115.432			
115.436			
115.44			
115.444			
115.448			
115.452			
115.456			
115.46			
115.464			
115.468			
115.472			
115.476			
115.48			
115.484			
115.488			
115.492			
115.496			
115.5			
115.504			
115.508			
115.512			
115.516			
115.52			
115.524			
115.528			
115.532			
115.536			
115.54			
115.544			
115.548			
115.552			
115.556			
115.56			
115.564			
115.568			
115.572			
115.576			
115.58			
115.584			
115.588			
115.592			
115.596			
115.6			
115.604			
115.608			
115.612			
115.616			
115.62			
115.624			
115.628			
115.632			
115.636			
115.64			
115.644			
115.648			
115.652			
115.656			
115.66			
115.664			
115.668			
115.672			
115.676			
115.68			
115.684			
115.688			
115.692			
115.696			
115.7			
115.704			
115.708			
115.712			
115.716			
115.72			
115.724			
115.728			
115.732			
115.736			
115.74			
115.744			
115.748			
115.752			
115.756			
115.76			
115.764			
115.768			
115.772			
115.776			
115.78			
115.784			
115.788			
115.792			
115.796			
115.8			
115.804			
115.808			
115.812			
115.816			
115.82			
115.824			
115.828			
115.832			
115.836			
115.84			
115.844			
115.848			
115.852			
115.856			
115.86			
115.864			
115.868			
115.872			
115.876			
115.88			
115.884			
115.888			
115.892			
115.896			
115.9			
115.904			
115.908			
115.912			
115.916			
115.92			
115.924			
115.928			
115.932			
115.936			
115.94			
115.944			
115.948			
115.952			
115.956			
115.96			
115.964			
115.968			
115.972			
115.976			
115.98			
115.984			
115.988			
115.992			
115.996			
116			
116.004			
116.008			
116.012			
116.016			
116.02			
116.024			
116.028			
116.032			
116.036			
116.04			
116.044			
116.048			
116.052			
116.056			
116.06			
116.064			
116.068			
116.072			
116.076			
116.08			
116.084			
116.088			
116.092			
116.096			
116.1			
116.104			
116.108			
116.112			
116.116			
116.12			
116.124			
116.128			
116.132			
116.136			
116.14			
116.144			
116.148			
116.152			
116.156			
116.16			
116.164			
116.168			
116.172			
116.176			
116.18			
116.184			
116.188			
116.192			
116.196			
116.2			
116.204			
116.208			
116.212			
116.216			
116.22			
116.224			
116.228			
116.232			
116.236			
116.24			
116.244			
116.248			
116.252			
116.256			
116.26			
116.264			
116.268			
116.272			
116.276			
116.28			
116.284			
116.288			
116.292			
116.296			
116.3			
116.304			
116.308			
116.312			
116.316			
116.32			
116.324			
116.328			
116.332			
116.336			
116.34			
116.344			
116.348			
116.352			
116.356			
116.36			
116.364			
116.368			
116.372			
116.376			
116.38			
116.384			
116.388			
116.392			
116.396			
116.4			
116.404			
116.408			
116.412			
116.416			
116.42			
116.424			
116.428			
116.432			
116.436			
116.44			
116.444			
116.448			
116.452			
116.456			
116.46			
116.464			
116.468			
116.472			
116.476			
116.48			
116.484			
116.488			
116.492			
116.496			
116.5			
116.504			
116.508			
116.512			
116.516			
116.52			
116.524			
116.528			
116.532			
116.536			
116.54			
116.544			
116.548			
116.552			
116.556			
116.56			
116.564			
116.568			
116.572			
116.576			
116.58			
116.584			
116.588			
116.592			
116.596			
116.6			
116.604			
116.608			
116.612			
116.616			
116.62			
116.624			
116.628			
116.632			
116.636			
116.64			
116.644			
116.648			
116.652			
116.656			
116.66			
116.664			
116.668			
116.672			
116.676			
116.68			
116.684			
116.688			
116.692			
116.696			
116.7			
116.704			
116.708			
116.712			
116.716			
116.72			
116.724			
116.728			
116.732			
116.736			
116.74			
116.744			
116.748			
116.752			
116.756			
116.76			
116.764			
116.768			
116.772			
116.776			
116.78			
116.784			
116.788			
116.792			
116.796			
116.8			
116.804			
116.808			
116.812			
116.816			
116.82			
116.824			
116.828			
116.832			
116.836			
116.84			
116.844			
116.848			
116.852			
116.856			
116.86			
116.864			
116.868			
116.872			
116.876			
116.88			
116.884			
116.888			
116.892			
116.896			
116.9			
116.904			
116.908			
116.912			
116.916			
116.92			
116.924			
116.928			
116.932			
